none;1;30;100000;10240;1;;2029;0
alloc:
min:0 max:2036 avg:2 nb:100000
 0;81468
 1;10905
 2;1423
 3;4576
 4;1147
 5;69
 6;9
 7;2
 9;1
 10;3
 11;3
 12;2
 13;4
 16;2
 17;1
 19;2
 20;1
 21;2
 22;4
 23;8
 25;2
 27;2
 29;1
 30;1
 31;1
 32;2
 33;1
 34;2
 35;1
 37;2
 38;1
 39;2
 40;1
 42;1
 43;1
 44;3
 47;1
 48;2
 49;2
 51;1
 54;2
 55;3
 56;1
 57;2
 58;1
 59;1
 61;1
 62;3
 63;2
 66;1
 67;1
 68;3
 70;2
 71;2
 72;2
 73;2
 77;4
 78;1
 79;2
 81;2
 82;1
 83;3
 84;2
 86;2
 87;2
 88;1
 89;1
 90;1
 91;2
 92;1
 93;1
 94;1
 95;3
 96;1
 97;2
 98;2
 99;2
 100;1
 101;1
 103;2
 104;1
 105;1
 107;2
 112;1
 113;1
 114;1
 115;1
 116;1
 118;1
 119;2
 122;2
 124;2
 126;1
 127;2
 132;1
 133;3
 134;1
 135;1
 140;1
 141;1
 143;2
 144;1
 147;1
 148;1
 149;1
 153;2
 154;1
 155;1
 157;1
 158;1
 159;1
 160;1
 163;1
 164;1
 165;2
 168;1
 169;2
 171;1
 172;2
 174;1
 175;1
 177;1
 179;1
 182;2
 183;2
 185;1
 187;1
 188;1
 189;2
 191;2
 192;1
 201;1
 203;1
 204;1
 206;2
 207;2
 208;1
 209;1
 210;1
 211;1
 212;1
 213;2
 218;1
 223;1
 224;1
 230;1
 231;1
 235;1
 236;1
 239;1
 240;1
 241;3
 242;1
 244;2
 246;2
 247;2
 249;2
 252;2
 254;1
 256;3
 258;1
 260;1
 261;1
 264;1
 266;1
 267;1
 268;1
 270;2
 271;2
 273;1
 274;1
 276;1
 277;1
 278;1
 285;2
 289;1
 293;1
 294;1
 295;1
 298;1
 305;1
 307;1
 309;1
 310;1
 312;1
 313;1
 314;1
 317;1
 320;1
 321;2
 323;3
 327;1
 331;1
 334;1
 336;1
 339;1
 343;2
 344;1
 347;1
 353;1
 358;2
 364;1
 366;1
 367;1
 371;1
 374;2
 377;1
 381;1
 383;3
 387;2
 388;1
 401;1
 403;1
 406;3
 408;1
 415;1
 419;1
 422;2
 424;1
 429;1
 433;1
 435;1
 440;1
 445;1
 447;1
 453;1
 456;1
 458;1
 462;1
 472;1
 473;2
 477;1
 478;1
 488;1
 490;1
 491;1
 493;1
 496;1
 502;1
 515;1
 523;1
 528;1
 542;1
 543;2
 548;1
 554;1
 555;1
 558;1
 563;1
 568;1
 571;1
 573;1
 574;1
 590;1
 592;1
 594;1
 598;1
 604;1
 636;1
 637;1
 644;1
 651;1
 663;1
 664;1
 665;1
 669;1
 670;1
 674;1
 687;1
 721;1
 723;1
 724;1
 742;1
 758;1
 777;1
 797;1
 810;1
 816;1
 830;1
 831;1
 833;1
 843;1
 845;1
 867;1
 871;1
 877;1
 943;1
 959;1
 984;1
 1073;1
 1122;1
 1141;1
 1217;1
 1236;1
 1292;1
 1374;1
 1382;1
 1392;1
 1452;1
 1554;1
 1701;1
 1789;1
 2036;1
 min:0 max:2036 avg:2 nb:100000
free:
min:0 max:3212 avg:15 nb:100000
 0;87092
 1;3284
 2;587
 3;1018
 4;522
 5;152
 6;57
 7;18
 8;11
 9;12
 10;50
 11;57
 12;77
 13;69
 14;47
 15;35
 16;15
 17;12
 18;14
